"","X","workerid","item","slide_number","language","pref1","response1","pref2","response2","pref3","response3","pref4","response4","pref5","response5","pref6","response6","target","obj2","obj3","utterance","itemCode","ambiguous","uttFeat","q1Feat","q2Feat","targetOC27","obj2OC27","obj3OC27","DataPost_1","DataPost_2","DataPost_3","DataPost_4","DataPost_5","DataPost_6","DataPost_7","DataPost_8","DataPost_9","Post1_1","Post1_2","Post1_3","Post1_4","Post1_5","Post1_6","Post1_7","Post1_8","Post1_9","Post2_1","Post2_2","Post2_3","Post2_4","Post2_5","Post2_6","Post2_7","Post2_8","Post2_9","CCode","logLik"
"1063",1153,76,1169,18,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",1,"squares",0,232,332,233,"red",212232,"True",3,2,1,17,18,26,0.33333,0.66667,0,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.60831,0.05835,0.33333,0.33333,0.33333,0.33333,0.40631,0.26036,0.33333,0.64366,0.02301,0.33333,0.33333,0.33333,0.33333,0.28825,0.37842,213222,1.7961932243869
"1064",1154,76,1502,19,"English","blue things",0.5,"red things",0.95,"green things",0,"solid things",0.25,"striped things",0.95,"polka-dotted things",0.5,222,223,213,"circle",322112,"True",1,3,2,14,23,20,NA,NA,NA,0.14706,0.55882,0.29412,0.34483,0.65517,0,0.33333,0.33333,0.33333,0.06455,0.60212,0.33333,0.33333,0.6421,0.02456,0.33333,0.33333,0.33333,0.01965,0.64702,0.33333,0.33333,0.65202,0.01465,322112,1.67867862092858
"1065",1155,76,720,20,"English","blue things",0,"red things",0.5,"green things",0.5,"solid things",1,"striped things",0.5,"polka-dotted things",0,312,332,211,"square",212122,"True",1,3,2,12,18,2,NA,NA,NA,0.66667,0.33333,0,0,0.5,0.5,0.33333,0.242,0.42467,0.60602,0.33333,0.06064,0.242,0.42467,0.33333,0.33333,0.36289,0.30378,0.64311,0.33333,0.02355,0.36289,0.30378,0.33333,212122,1.6776206671602
"1066",1156,77,167,6,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,111,131,131,"blue",323212,"True",3,1,2,1,7,7,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.60215,0.33333,0.06452,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5939,0.33333,0.07277,0.33333,0.33333,0.33333,323212,2.54749853178706
"1067",1157,77,1185,7,"English","blue things",0.05,"red things",0.5,"green things",0.95,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,213,211,113,"circle",212232,"True",1,3,2,20,2,19,NA,NA,NA,0.33333,0.33333,0.33333,0.03333,0.33333,0.63333,0.27109,0.39558,0.33333,0.33333,0.33333,0.33333,0.12616,0.33333,0.54051,0.36159,0.30507,0.33333,0.33333,0.33333,0.33333,0.11743,0.33333,0.54923,213222,1.92348109592396
"1068",1158,77,677,8,"English","solid things",0.05,"striped things",1,"polka-dotted things",0,"clouds",0,"circles",0,"squares",0.95,323,133,312,"green",212211,"True",3,2,1,24,25,12,0,0,1,0.04762,0.95238,0,NA,NA,NA,0.11554,0.33333,0.55112,0.24577,0.63831,0.11592,0.33333,0.2607,0.40597,0.08034,0.33333,0.58633,0.3616,0.56687,0.07153,0.33333,0.3487,0.31796,212211,1.09018437284612
"1069",1159,77,1372,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,222,233,211,"striped",113211,"False",2,1,3,14,26,2,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.22712,0.54577,0.22712,0.22712,0.54577,0.22712,0.33333,0.33333,0.33333,0.32958,0.34083,0.32958,0.32958,0.34083,0.32958,113211,2.28866241410861
"1070",1160,77,189,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.95,131,121,121,"blue",323212,"True",3,1,2,7,4,4,0.33333,0.33333,0.33333,0.25641,0.25641,0.48718,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.06452,0.60215,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.07277,0.5939,0.33333,0.33333,0.33333,323212,2.330198499261
"1071",1161,77,1145,11,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.9,"blue things",0.05,"red things",0.95,"green things",0.05,132,111,111,"cloud",321212,"True",1,2,3,16,1,1,NA,NA,NA,0.26316,0.26316,0.47368,0.04762,0.90476,0.04762,0.33333,0.33333,0.33333,0.05452,0.33333,0.61214,0.05452,0.61214,0.33333,0.33333,0.33333,0.33333,0.04977,0.33333,0.6169,0.04977,0.6169,0.33333,321212,1.92204102055995
"1072",1162,77,415,12,"English","clouds",0.05,"circles",0.95,"squares",0.1,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,222,332,312,"red",321112,"True",3,1,2,14,18,12,0.04545,0.86364,0.09091,0.04762,0.90476,0.04762,NA,NA,NA,0.33333,0.60623,0.06044,0.1224,0.75519,0.1224,0.33333,0.33333,0.33333,0.33333,0.60689,0.05977,0.07755,0.8449,0.07755,0.33333,0.33333,0.33333,321211,1.19136970924261
"1073",1163,77,1997,13,"English","blue things",0.5,"red things",0.5,"green things",0.45,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,112,112,112,"cloud",323232,"False",1,3,2,10,10,10,NA,NA,NA,0.33333,0.33333,0.33333,0.34483,0.34483,0.31034,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323232,2.19722457733622
"1074",1164,77,159,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.5,"striped things",0.95,"polka-dotted things",0.1,321,331,331,"square",323212,"True",1,3,2,6,9,9,NA,NA,NA,0.32258,0.6129,0.06452,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.60215,0.06452,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5939,0.07277,0.33333,0.33333,0.33333,323212,1.94072560603353
"1075",1165,77,870,15,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,133,122,313,"polka-dotted",112122,"False",2,1,3,25,13,21,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.44106,0.33333,0.22561,0.23275,0.23275,0.5345,0.33333,0.22561,0.44106,0.33706,0.33333,0.3296,0.33053,0.33053,0.33894,0.33333,0.3296,0.33706,112122,2.27076530976531
"1076",1166,77,2094,16,"English","clouds",0.95,"circles",0.1,"squares",0.05,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.05,121,231,311,"blue",321111,"True",3,1,2,4,8,3,0.86364,0.09091,0.04545,0.04762,0.90476,0.04762,NA,NA,NA,0.74422,0.12789,0.12789,0.12789,0.74422,0.12789,0.33333,0.33333,0.33333,0.83564,0.08218,0.08218,0.08218,0.83564,0.08218,0.33333,0.33333,0.33333,321111,0.998725463647443
"1077",1167,77,2272,17,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,333,333,332,"green",213232,"False",3,1,2,27,27,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.26173,0.40494,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33216,0.33451,213232,2.19722457733622
"1078",1168,77,275,18,"English","clouds",0.05,"circles",0.55,"squares",1,"blue things",0.95,"red things",0.5,"green things",0.05,321,123,311,"striped",212222,"True",2,1,3,6,22,3,0.03125,0.34375,0.625,NA,NA,NA,0.63333,0.33333,0.03333,0.11808,0.33333,0.54859,0.2763,0.39036,0.33333,0.54859,0.33333,0.11808,0.09997,0.33333,0.56669,0.37184,0.29483,0.33333,0.56669,0.33333,0.09997,212222,1.63734261990946
"1079",1169,77,1812,19,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,332,232,211,"square",122121,"False",1,2,3,18,17,2,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.15784,0.50883,0.21233,0.33333,0.45434,0.21233,0.45434,0.33333,0.33333,0.32953,0.33714,0.32863,0.33333,0.33803,0.32863,0.33803,0.33333,122121,2.29143175657248
"1080",1170,77,1049,20,"English","blue things",0.05,"red things",0.95,"green things",0.5,"solid things",0.05,"striped things",0.95,"polka-dotted things",0.5,322,311,212,"square",212212,"True",1,3,2,15,3,11,NA,NA,NA,0.03333,0.63333,0.33333,0.03333,0.63333,0.33333,0.33333,0.25285,0.41381,0.09218,0.57449,0.33333,0.11282,0.55384,0.33333,0.33333,0.33125,0.33541,0.12607,0.5406,0.33333,0.07965,0.58701,0.33333,212212,1.60986827730402
"1081",1171,78,683,6,"English","solid things",0.55,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.55,"green things",0.5,212,223,111,"circle",212211,"True",1,2,3,11,23,1,NA,NA,NA,0.35484,0.32258,0.32258,0.32258,0.35484,0.32258,0.31363,0.35304,0.33333,0.35746,0.30921,0.33333,0.31292,0.37844,0.30863,0.33313,0.33354,0.33333,0.3729,0.29377,0.33333,0.33335,0.38184,0.28481,212211,2.19684492976852
"1082",1172,78,345,7,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.75,"green things",0.5,322,321,313,"striped",213211,"True",2,1,3,15,6,21,0.33333,0.33333,0.33333,NA,NA,NA,0.28571,0.42857,0.28571,0.33333,0.33333,0.33333,0.3136,0.35307,0.33333,0.30866,0.37845,0.31289,0.33333,0.33333,0.33333,0.33079,0.33588,0.33333,0.28674,0.38324,0.33002,213211,2.18287775530693
"1083",1173,78,704,8,"English","clouds",0.5,"circles",0.7,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,211,111,223,"solid",212122,"True",2,1,3,2,1,23,0.29412,0.41176,0.29412,NA,NA,NA,0.33333,0.33333,0.33333,0.30927,0.3574,0.33333,0.35303,0.31364,0.33333,0.35303,0.33333,0.31364,0.30097,0.36569,0.33333,0.33241,0.33426,0.33333,0.33241,0.33333,0.33426,212122,2.19172574071732
"1084",1174,78,1151,9,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.75,133,113,132,"green",212232,"True",3,1,2,25,19,16,0.33333,0.33333,0.33333,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0.30925,0.33333,0.35742,0.33333,0.31367,0.353,0.33333,0.33333,0.33333,0.30041,0.33333,0.36626,0.33333,0.3349,0.33177,213222,2.18875387629387
"1085",1175,78,241,10,"English","clouds",0.5,"circles",0.5,"squares",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,132,132,123,"polka-dotted",212132,"False",2,1,3,16,16,22,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31361,0.35306,0.33333,0.35306,0.31361,0.33333,0.33333,0.33333,0.33333,0.33132,0.33535,0.33333,0.33535,0.33132,213221,2.19839373896209
"1086",1176,78,1746,11,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.7,"striped things",0.5,"polka-dotted things",0.5,312,332,131,"square",212112,"True",1,3,2,12,18,7,NA,NA,NA,0.41176,0.29412,0.29412,0.33333,0.33333,0.33333,0.31354,0.33333,0.35313,0.37695,0.33333,0.28971,0.31354,0.35313,0.33333,0.32704,0.33333,0.33963,0.37317,0.33333,0.29349,0.32704,0.33963,0.33333,212112,2.18901447040114
"1087",1177,78,2064,12,"English","clouds",0.5,"circles",0.7,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.7,231,321,111,"blue",321111,"True",3,1,2,8,6,1,0.29412,0.41176,0.29412,0.29412,0.29412,0.41176,NA,NA,NA,0.30993,0.38014,0.30993,0.30993,0.30993,0.38014,0.33333,0.33333,0.33333,0.29404,0.41193,0.29404,0.29404,0.29404,0.41193,0.33333,0.33333,0.33333,321111,2.17465874106025
"1088",1178,78,27,13,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,331,111,112,"square",122112,"False",1,2,3,9,1,10,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.29122,0.33333,0.37544,0.29122,0.33333,0.37544,0.35455,0.31212,0.33333,0.32101,0.33333,0.34566,0.32101,0.33333,0.34566,0.34059,0.32607,0.33333,122112,2.20394085715013
"1089",1179,78,1247,14,"English","blue things",0.5,"red things",0.5,"green things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,211,223,333,"solid",112112,"False",2,3,1,2,23,27,0.33333,0.33333,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.3545,0.31217,0.37675,0.31165,0.3116,0.37535,0.33333,0.29132,0.33333,0.33934,0.32732,0.34689,0.32673,0.32638,0.34371,0.33333,0.32296,112112,2.20390833156341
"1090",1180,78,334,15,"English","blue things",0.5,"red things",0.5,"green things",0.5,"solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,112,122,332,"cloud",213211,"True",1,3,2,10,13,18,NA,NA,NA,0.42857,0.28571,0.28571,0.33333,0.33333,0.33333,0.35307,0.33333,0.3136,0.37845,0.30866,0.31289,0.33333,0.33333,0.33333,0.33588,0.33333,0.33079,0.38324,0.28674,0.33002,0.33333,0.33333,0.33333,213211,2.18287775530693
"1091",1181,78,227,16,"English","solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,"blue things",0.5,"red things",0.5,"green things",0.5,311,311,113,"square",212132,"False",1,2,3,3,3,19,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.31361,0.33333,0.35306,0.33333,0.33333,0.33333,0.35306,0.33333,0.31361,0.33132,0.33333,0.33535,0.33333,0.33333,0.33333,0.33535,0.33333,0.33132,213221,2.19839373896209
"1092",1182,78,1184,17,"English","clouds",0.5,"circles",0.5,"squares",0.75,"blue things",0.5,"red things",0.5,"green things",0.5,332,132,322,"polka-dotted",212232,"True",2,1,3,18,16,15,0.28571,0.28571,0.42857,NA,NA,NA,0.33333,0.33333,0.33333,0.30925,0.33333,0.35742,0.33333,0.31367,0.353,0.33333,0.33333,0.33333,0.30041,0.33333,0.36626,0.33333,0.3349,0.33177,0.33333,0.33333,0.33333,213222,2.18875387629387
"1093",1183,78,1387,18,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.5,"polka-dotted things",0.5,131,233,332,"blue",113211,"False",3,1,2,7,26,18,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,NA,NA,NA,0.37668,0.31166,0.31166,0.33333,0.33333,0.33333,0.37668,0.31166,0.31166,0.3459,0.32705,0.32705,0.33333,0.33333,0.33333,0.3459,0.32705,0.32705,113211,2.20129453545121
"1094",1184,78,154,19,"English","solid things",0.75,"striped things",0.5,"polka-dotted things",0.5,"clouds",0.5,"circles",0.5,"squares",0.5,313,323,323,"green",323212,"True",3,2,1,21,24,24,0.33333,0.33333,0.33333,0.42857,0.28571,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.37846,0.28821,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.38827,0.2784,0.33333,0.33333,0.33333,0.33333,323212,2.18437170694561
"1095",1185,78,429,20,"English","clouds",0.5,"circles",0.5,"squares",0.5,"solid things",0.5,"striped things",0.75,"polka-dotted things",0.5,123,233,213,"green",321112,"True",3,1,2,22,26,20,0.33333,0.33333,0.33333,0.28571,0.42857,0.28571,NA,NA,NA,0.37848,0.28818,0.33333,0.30988,0.38024,0.30988,0.33333,0.33333,0.33333,0.39429,0.27238,0.33333,0.29143,0.41715,0.29143,0.33333,0.33333,0.33333,321211,2.18866189600366
"1096",1216,81,719,6,"english","clouds",0.3,"circles",0.8,"squares",0.85,"blue things",0.15,"red things",0.2,"green things",0.15,312,212,331,"solid",212122,"True",2,1,3,12,11,9,0.15385,0.41026,0.4359,NA,NA,NA,0.3,0.4,0.3,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212122,2.19722457733203
"1097",1217,81,661,7,"english","solid things",0.75,"striped things",0.85,"polka-dotted things",0.8,"clouds",0.25,"circles",0.25,"squares",0.75,312,222,333,"red",212211,"True",3,2,1,12,14,27,0.2,0.2,0.6,0.3125,0.35417,0.33333,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212211,2.19722457732497
"1098",1218,81,682,8,"english","clouds",0.75,"circles",0.75,"squares",0.8,"solid things",0.25,"striped things",0.15,"polka-dotted things",0.25,223,133,211,"green",212211,"True",3,1,2,23,25,2,0.32609,0.32609,0.34783,0.38462,0.23077,0.38462,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212211,2.19722457734648
"1099",1219,81,549,9,"english","blue things",0.15,"red things",0.25,"green things",0.75,"solid things",0.7,"striped things",0.8,"polka-dotted things",0.7,223,123,322,"circle",112132,"False",1,3,2,23,22,15,NA,NA,NA,0.31818,0.36364,0.31818,0.13043,0.21739,0.65217,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,113221,2.19722457732173
"1100",1220,81,294,10,"english","clouds",0.7,"circles",0.75,"squares",0.8,"blue things",0.25,"red things",0.8,"green things",0.65,122,223,132,"striped",212222,"True",2,1,3,13,23,16,0.31111,0.33333,0.35556,NA,NA,NA,0.14706,0.47059,0.38235,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222,2.19722457733402
"1101",1221,81,809,11,"english","blue things",0.75,"red things",0.75,"green things",0.8,"solid things",0.2,"striped things",0.7,"polka-dotted things",0.3,212,113,321,"circle",112111,"False",1,3,2,11,19,6,NA,NA,NA,0.16667,0.58333,0.25,0.32609,0.32609,0.34783,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,112111,2.19722457735083
"1102",1222,81,2291,12,"english","blue things",0.3,"red things",0.3,"green things",0.75,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.75,311,311,111,"square",213232,"False",1,3,2,3,3,1,NA,NA,NA,0.2,0.2,0.6,0.22222,0.22222,0.55556,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,213232,2.19722457733622
"1103",1223,81,1873,13,"english","clouds",0.35,"circles",0.75,"squares",0.8,"blue things",0.2,"red things",0.2,"green things",0.8,331,312,312,"polka-dotted",123212,"False",2,1,3,9,12,12,0.18421,0.39474,0.42105,NA,NA,NA,0.16667,0.16667,0.66667,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,2.19722457733622
"1104",1224,81,1859,14,"english","blue things",0.25,"red things",0.25,"green things",0.3,"solid things",0.2,"striped things",0.65,"polka-dotted things",0.75,133,313,313,"cloud",123212,"False",1,3,2,25,21,21,NA,NA,NA,0.125,0.40625,0.46875,0.3125,0.3125,0.375,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,123212,2.1972245773133
"1105",1225,81,2229,15,"english","clouds",0.2,"circles",0.25,"squares",0.75,"blue things",0.25,"red things",0.3,"green things",0.8,311,313,312,"solid",323211,"True",2,1,3,3,21,12,0.16667,0.20833,0.625,NA,NA,NA,0.18519,0.22222,0.59259,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,2.19722457735103
"1106",1226,81,1013,16,"english","blue things",0.2,"red things",0.3,"green things",0.75,"clouds",0.75,"circles",0.8,"squares",0.35,323,122,113,"striped",212212,"True",2,3,1,24,13,19,0.39474,0.42105,0.18421,NA,NA,NA,0.16,0.24,0.6,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212212,2.19722457733825
"1107",1227,81,1798,17,"english","blue things",0.7,"red things",0.75,"green things",0.85,"solid things",0.6,"striped things",0.95,"polka-dotted things",0.7,232,232,222,"circle",322132,"True",1,3,2,17,17,14,NA,NA,NA,0.26667,0.42222,0.31111,0.30435,0.32609,0.36957,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323221,2.19722457733992
"1108",1228,81,260,18,"english","clouds",0.25,"circles",0.3,"squares",0.35,"solid things",0.25,"striped things",0.85,"polka-dotted things",0.6,233,123,232,"green",212222,"True",3,1,2,26,22,17,0.27778,0.33333,0.38889,0.14706,0.5,0.35294,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222,2.19722457733927
"1109",1229,81,1628,19,"english","blue things",0.75,"red things",0.7,"green things",0.75,"clouds",0.15,"circles",0.2,"squares",0.8,132,331,221,"polka-dotted",211112,"True",2,3,1,16,9,5,0.13043,0.17391,0.69565,NA,NA,NA,0.34091,0.31818,0.34091,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,211211,2.19722457735803
"1110",1230,81,267,20,"english","clouds",0.8,"circles",0.25,"squares",0.8,"solid things",0.25,"striped things",0.25,"polka-dotted things",0.2,233,123,232,"green",212222,"True",3,1,2,26,22,17,0.43243,0.13514,0.43243,0.35714,0.35714,0.28571,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,212222,2.19722457734851
"1111",1231,82,1782,6,"English","solid things",0.7,"striped things",0.15,"polka-dotted things",0.25,"blue things",0.1,"red things",1,"green things",0,312,312,313,"square",322132,"True",1,2,3,12,12,21,NA,NA,NA,0.63636,0.13636,0.22727,0.09091,0.90909,0,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.56412,0.10255,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.5641,0.10256,323221,1.71892819854687
"1112",1232,82,640,7,"English","blue things",0.05,"red things",0.95,"green things",0.1,"clouds",0.1,"circles",0.75,"squares",0.05,212,232,321,"solid",112121,"False",2,3,1,11,17,6,0.11111,0.83333,0.05556,NA,NA,NA,0.04545,0.86364,0.09091,0.33333,0.48397,0.1827,0.57351,0.19187,0.23461,0.1827,0.48397,0.33333,0.33333,0.48396,0.18271,0.5735,0.19189,0.23462,0.18271,0.48396,0.33333,112121,1.62519332405809
"1113",1233,82,647,8,"English","blue things",0.85,"red things",0,"green things",0.05,"solid things",0.65,"striped things",0,"polka-dotted things",0.1,111,211,332,"cloud",112121,"False",1,3,2,1,2,18,NA,NA,NA,0.86667,0,0.13333,0.94444,0,0.05556,0.57351,0.23461,0.19187,0.48397,0.33333,0.1827,0.48397,0.1827,0.33333,0.5735,0.23462,0.19189,0.48396,0.33333,0.18271,0.48396,0.18271,0.33333,112121,1.60206866550765
"1114",1234,82,620,9,"English","clouds",0.15,"circles",0.6,"squares",0.7,"blue things",0.1,"red things",0.1,"green things",0.7,333,323,112,"polka-dotted",112121,"False",2,1,3,27,24,10,0.10345,0.41379,0.48276,NA,NA,NA,0.11111,0.11111,0.77778,0.1827,0.33333,0.48397,0.19187,0.23461,0.57351,0.33333,0.1827,0.48397,0.18271,0.33333,0.48396,0.19189,0.23462,0.5735,0.33333,0.18271,0.48396,112121,1.85621172456834
"1115",1235,82,890,10,"English","solid things",0.2,"striped things",0.85,"polka-dotted things",0.2,"blue things",0.7,"red things",0.05,"green things",0.1,321,122,231,"square",112122,"False",1,2,3,6,13,8,NA,NA,NA,0.16,0.68,0.16,0.82353,0.05882,0.11765,0.21203,0.21203,0.57593,0.33333,0.47093,0.19574,0.47093,0.19574,0.33333,0.21204,0.21204,0.57592,0.33333,0.47091,0.19575,0.47091,0.19575,0.33333,112122,1.79416052295265
"1116",1236,82,2047,11,"English","blue things",0.7,"red things",0.05,"green things",0.15,"solid things",0.2,"striped things",0.1,"polka-dotted things",0.85,131,133,121,"cloud",322122,"True",1,3,2,7,25,4,NA,NA,NA,0.17391,0.08696,0.73913,0.77778,0.05556,0.16667,0.33333,0.33333,0.33333,0.33333,0.10742,0.55925,0.55925,0.33333,0.10742,0.33333,0.33333,0.33333,0.33333,0.10744,0.55923,0.55923,0.33333,0.10744,322122,1.69950515116881
"1117",1237,82,280,12,"English","blue things",0.7,"red things",0.1,"green things",0.1,"solid things",0.1,"striped things",0.1,"polka-dotted things",0.8,131,123,331,"cloud",212222,"True",1,3,2,7,22,9,NA,NA,NA,0.1,0.1,0.8,0.77778,0.11111,0.11111,0.39449,0.33333,0.27218,0.33333,0.06228,0.60439,0.60439,0.33333,0.06228,0.39449,0.33333,0.27218,0.33333,0.06229,0.60438,0.60438,0.33333,0.06229,212222,1.61247742815502
"1118",1238,82,2204,13,"English","clouds",0.75,"circles",0.1,"squares",0.2,"blue things",0.15,"red things",0.75,"green things",0,122,322,222,"striped",323211,"True",2,1,3,13,15,14,0.71429,0.09524,0.19048,NA,NA,NA,0.16667,0.83333,0,0.83985,0.08007,0.08007,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.83982,0.08009,0.08009,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,323211,1.94464873241319
"1119",1239,82,2082,14,"English","clouds",0.8,"circles",0.15,"squares",0.15,"solid things",0.8,"striped things",0.15,"polka-dotted things",0.1,113,333,223,"green",321111,"True",3,1,2,19,27,23,0.72727,0.13636,0.13636,0.7619,0.14286,0.09524,NA,NA,NA,0.86086,0.06957,0.06957,0.86086,0.06957,0.06957,0.33333,0.33333,0.33333,0.86083,0.06958,0.06958,0.86083,0.06958,0.06958,0.33333,0.33333,0.33333,321111,1.58468026153853
"1120",1240,82,2257,15,"English","clouds",0.2,"circles",0.55,"squares",1,"solid things",0.1,"striped things",0.3,"polka-dotted things",0.75,332,332,331,"red",213232,"False",3,1,2,18,18,9,0.11429,0.31429,0.57143,0.08696,0.26087,0.65217,NA,NA,NA,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.24821,0.41846,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.33333,0.24821,0.41845,0.33333,213232,2.19722457733622
